order_id,customer_id,product_name,category,quantity,unit_price,discount,city,payment_method,order_date
ORD108933,CUST00667,Tablet,,14,1686.81,0.29,,NetBanking,2024-01-08
ORD108934,CUST02496,Laptop,,12,2798.17,0.43,Pune,Card,2025-01-11
ORD108935,CUST01444,Tablet,Accessories,3,-677.11,0.42,,COD,2024-01-18
ORD108936,CUST01345,Monitor,Accessories,13,3852.88,0.01,Pune,UPI,2024-12-31
ORD108937,CUST01189,Laptop,,-1,4601.21,0.14,,COD,2024-12-15
ORD108938,CUST01620,Headphones,,0,-71.56,0.36,Mumbai,COD,2024-07-05
ORD108939,CUST01980,Laptop,Electronics,14,3373.93,0.37,,COD,2024-06-01
ORD108940,CUST01672,,Computers,5,3171.26,0.24,Hyderabad,COD,2024-02-20
ORD108941,CUST00458,Mouse,Computers,12,3297.76,0.1,Hyderabad,COD,2024-05-08
ORD108942,CUST01212,Phone,,10,3281.27,0.14,Pune,Card,2024-12-23
ORD108943,CUST00463,,,-2,906.61,0.4,Pune,,2024-07-28
ORD108944,CUST00911,,Mobile,9,2293.18,0.1,Pune,COD,2024-06-25
ORD108945,CUST02426,Tablet,Mobile,0,3805.97,0.47,Hyderabad,UPI,2025-04-06
ORD108946,CUST01025,Keyboard,Accessories,14,-33.47,0.25,Bengaluru,COD,2025-05-14
ORD108947,CUST02411,Phone,Electronics,8,2668.81,0.14,Nashik,NetBanking,2024-05-20
ORD108948,CUST00071,Monitor,Electronics,2,3356.28,0.19,Mumbai,,2025-05-09
ORD108949,CUST01450,Keyboard,,4,1960.57,0.13,Mumbai,NetBanking,2024-12-10
ORD108950,CUST01193,Monitor,Accessories,4,3210.58,0.19,Mumbai,NetBanking,2024-11-15
ORD108951,CUST01848,Monitor,Accessories,-1,2559.89,0.07,Delhi,NetBanking,2024-01-08
ORD108952,CUST02384,Mouse,Mobile,3,2174.25,0.41,Nashik,COD,2025-03-19
ORD108953,CUST02022,Mouse,Computers,5,1858.4,0.48,Bengaluru,NetBanking,2024-05-26
ORD108954,CUST02242,,Electronics,14,4412.39,0.33,Hyderabad,Card,2024-03-02
ORD108955,CUST01011,Headphones,Accessories,1,2323.52,0.4,Nashik,COD,2025-02-27
ORD108956,CUST00652,Headphones,Mobile,14,1216.24,0.11,Mumbai,,2025-01-08
ORD108957,CUST01298,Monitor,Mobile,13,602.01,0.03,Bengaluru,NetBanking,2024-11-04
ORD108958,CUST00006,Phone,Mobile,12,232.16,0.31,Nashik,COD,2024-04-22
ORD108959,CUST00904,Headphones,Computers,12,323.75,0.41,,Card,2024-12-26
ORD108960,CUST02028,Mouse,Accessories,5,1815.5,0.42,Hyderabad,UPI,2025-01-04
ORD108961,CUST00615,Headphones,,14,2305.8,0.27,Pune,COD,2024-12-26
ORD108962,CUST01873,Monitor,,-2,2035.7,0.31,Nashik,,2025-01-07
ORD108963,CUST00769,Tablet,Mobile,10,1247.35,0.18,Hyderabad,UPI,2024-01-03
ORD108964,CUST02289,Keyboard,Mobile,3,1682.71,0.42,Pune,NetBanking,2025-01-12
ORD108965,CUST01566,Phone,Computers,7,3506.08,0.35,Mumbai,COD,2024-01-29
ORD108966,CUST01485,Phone,Mobile,-2,4041.4,0.09,Pune,NetBanking,2024-03-20
ORD108967,CUST01440,Laptop,,9,5048.06,0.14,Delhi,UPI,2025-01-25
ORD108968,CUST00765,,Accessories,12,2559.7,0.08,Bengaluru,Card,2025-05-11
ORD108969,CUST00383,Headphones,Mobile,2,4479.37,0.25,Pune,,2024-03-02
ORD108970,CUST02438,,Mobile,-1,2721.14,0.1,Bengaluru,COD,2025-03-12
ORD108971,CUST00687,,Accessories,11,4656.84,0.08,Hyderabad,UPI,2024-03-25
ORD108972,CUST01149,Phone,Electronics,6,3382.4,0.08,Pune,,2024-08-25
ORD108973,CUST00046,Tablet,,-2,2566.0,0.13,Hyderabad,UPI,2024-06-19
ORD108974,CUST01972,Tablet,,10,-485.37,0.4,Mumbai,COD,2024-09-26
ORD108975,CUST00463,Mouse,,14,2276.78,0.47,Nashik,COD,2025-02-26
ORD108976,CUST01872,Keyboard,Mobile,-1,1283.89,0.5,Hyderabad,,2024-10-06
ORD108977,CUST00122,Mouse,Accessories,11,1950.66,0.02,Pune,NetBanking,2025-05-10
ORD108978,CUST02181,Headphones,,3,,0.28,,COD,2024-08-09
ORD108979,CUST01642,Monitor,Computers,3,3137.16,0.13,Mumbai,COD,2024-09-04
ORD108980,CUST00840,Tablet,Electronics,6,4006.44,0.49,Pune,UPI,2024-10-15
ORD108981,CUST01585,Tablet,Mobile,12,3358.09,0.49,Delhi,NetBanking,2025-01-06
ORD108982,CUST01803,Laptop,Electronics,4,1054.72,0.47,Bengaluru,NetBanking,2024-12-07
ORD108983,CUST00022,Laptop,Mobile,3,5394.58,0.01,Pune,,2025-04-02
ORD108984,CUST00565,Tablet,Mobile,2,2241.67,0.08,Mumbai,,2024-03-02
ORD108985,CUST01909,Keyboard,Mobile,-2,,0.28,Mumbai,,2024-03-02
ORD108986,CUST00964,Phone,Electronics,4,4945.37,0.09,Nashik,,2025-04-03
ORD108987,CUST02282,Phone,,5,459.54,0.43,Bengaluru,,2025-04-07
ORD108988,CUST00995,Tablet,Computers,9,2361.83,0.35,Hyderabad,NetBanking,2025-01-04
ORD108989,CUST01187,Phone,,7,3546.95,0.09,Nashik,UPI,2025-01-02
ORD108990,CUST01794,Laptop,Accessories,3,2079.96,0.41,,,2025-03-14
ORD108991,CUST00825,Monitor,Accessories,13,6605.78,0.25,Bengaluru,,2025-04-22
ORD108992,CUST00215,Phone,,10,2900.81,0.35,Bengaluru,,2024-01-14
ORD108993,CUST00656,,Computers,4,3429.16,0.07,Pune,NetBanking,2024-04-05
ORD108994,CUST01113,Mouse,Computers,4,5252.93,0.26,Nashik,Card,2024-03-02
ORD108995,CUST01987,Tablet,Mobile,13,429.29,0.39,Nashik,UPI,2024-01-26
ORD108996,CUST00310,Phone,Mobile,7,,0.17,Nashik,UPI,2025-04-13
ORD108997,CUST00556,,Accessories,12,1061.85,0.09,Mumbai,UPI,2024-09-09
ORD108998,CUST02304,Monitor,Mobile,11,3148.5,0.32,Delhi,Card,2024-01-05
ORD108999,CUST01556,Tablet,Mobile,9,4954.78,0.32,Pune,,2025-03-06
ORD109000,CUST00051,,Computers,12,930.82,0.1,Hyderabad,,2024-07-22
ORD109001,CUST01361,Keyboard,Electronics,5,383.55,0.03,Nashik,,2024-01-29
ORD109002,CUST01194,Keyboard,,4,2769.12,0.08,Bengaluru,UPI,2025-02-08
ORD109003,CUST01648,,,6,4539.24,0.14,Hyderabad,,2024-06-01
ORD109004,CUST02347,Laptop,,11,1316.91,0.02,Hyderabad,,2025-03-12
ORD109005,CUST00671,Monitor,Mobile,4,978.87,0.46,Bengaluru,Card,2024-03-20
ORD109006,CUST00777,,Mobile,9,4874.19,0.12,Pune,Card,2025-04-23
ORD109007,CUST00831,Mouse,,11,2209.89,0.37,,NetBanking,2024-12-05
ORD109008,CUST02279,Monitor,,8,3452.61,0.21,Mumbai,NetBanking,2025-04-23
ORD109009,CUST01860,Mouse,Computers,3,4571.73,0.25,,,2024-03-15
ORD109010,CUST01529,Mouse,,0,3276.02,0.27,Nashik,,2024-02-25
ORD109011,CUST02075,Monitor,,3,2551.89,0.39,Delhi,,2025-01-06
ORD109012,CUST01972,Tablet,,6,1046.81,0.39,Mumbai,UPI,2025-03-20
ORD109013,CUST01074,Headphones,Mobile,-1,1702.61,0.07,Pune,UPI,2024-02-01
ORD109014,CUST01716,Monitor,Mobile,3,3024.9,0.15,Nashik,NetBanking,2024-08-27
ORD109015,CUST01283,,,11,4365.35,0.29,Pune,,2024-05-15
ORD109016,CUST00590,Tablet,,1,1781.26,0.17,Pune,,2025-04-15
ORD109017,CUST01986,Mouse,Mobile,11,1614.23,0.07,Pune,NetBanking,2024-07-18
ORD109018,CUST01001,Tablet,,7,3226.55,0.2,Pune,,2025-01-20
ORD109019,CUST02231,Tablet,,3,1354.76,0.11,Delhi,UPI,2025-02-14
ORD109020,CUST01046,Phone,Computers,8,3160.4,0.07,Pune,UPI,2024-10-18
ORD109021,CUST02176,,Mobile,10,1215.8,0.15,Bengaluru,NetBanking,2024-12-20
ORD109022,CUST02338,Keyboard,Electronics,11,2890.02,0.15,Pune,,2025-02-10
ORD109023,CUST01855,Keyboard,,8,2020.2,0.05,Delhi,Card,2024-10-23
ORD109024,CUST00500,,Mobile,2,2670.95,0.29,Pune,COD,2025-01-02
ORD109025,CUST02233,,Computers,5,3709.05,0.16,Nashik,COD,2025-01-31
ORD109026,CUST00478,Laptop,Computers,1,2357.41,0.09,Mumbai,NetBanking,2025-04-23
ORD109027,CUST01594,Keyboard,Mobile,9,3106.41,0.41,Delhi,Card,2024-04-18
ORD109028,CUST00512,Headphones,Accessories,3,1462.0,0.0,Hyderabad,NetBanking,2025-04-22
ORD109029,CUST02332,Mouse,,5,1678.49,0.23,Hyderabad,,2025-01-24
ORD109030,CUST00600,Monitor,,1,855.38,0.22,Nashik,Card,2024-07-05
ORD109031,CUST01440,Monitor,,7,2406.3,0.34,Delhi,,2024-05-27
ORD109032,CUST01123,Headphones,Computers,8,2938.96,0.19,Mumbai,NetBanking,2024-12-11
ORD109033,CUST00188,Keyboard,Mobile,12,3079.28,0.26,Bengaluru,,2024-12-21
ORD109034,CUST00988,Mouse,Accessories,2,5045.32,0.45,,,2024-10-01
ORD109035,CUST01881,Keyboard,,0,3213.94,0.08,Mumbai,,2024-12-07
ORD109036,CUST00387,Tablet,Electronics,12,1851.29,0.05,Bengaluru,,2024-05-19
ORD109037,CUST02288,Laptop,,-1,5989.98,0.37,Pune,UPI,2024-01-03
ORD109038,CUST01805,Keyboard,,-1,1320.66,0.37,Nashik,,2024-04-26
ORD109039,CUST02033,Laptop,,5,2800.19,0.46,Delhi,UPI,2025-01-23
ORD109040,CUST01754,,Accessories,11,4166.74,0.49,,UPI,2024-03-09
ORD109041,CUST02464,,,6,3336.74,0.19,Bengaluru,NetBanking,2025-03-02
ORD109042,CUST02223,Monitor,,2,-631.77,0.19,Hyderabad,NetBanking,2025-04-15
ORD109043,CUST00386,Mouse,Mobile,9,3516.34,0.45,Delhi,COD,2025-04-06
ORD109044,CUST01494,Phone,,7,1676.34,0.43,Mumbai,,2024-02-22
ORD109045,CUST00852,Tablet,Electronics,-2,1357.94,0.19,Pune,,2025-05-11
ORD109046,CUST00451,Laptop,Mobile,8,-19.37,0.04,Mumbai,UPI,2024-06-15
ORD109047,CUST02324,Keyboard,Computers,14,2732.2,0.29,Bengaluru,,2024-01-07
ORD109048,CUST01758,,Accessories,0,1821.06,0.13,Nashik,,2024-05-01
ORD109049,CUST00212,Tablet,,-2,3012.43,0.45,Bengaluru,,2024-10-17
ORD109050,CUST00040,Keyboard,Mobile,14,1183.22,0.4,Bengaluru,,2024-12-23
ORD109051,CUST01145,Tablet,,3,7861.45,0.45,,,2024-07-24
ORD109052,CUST02341,Monitor,Mobile,10,1888.59,0.04,Hyderabad,NetBanking,2025-03-12
ORD109053,CUST00599,Headphones,,1,4241.2,0.43,Mumbai,,2024-09-29
ORD109054,CUST02024,Tablet,Computers,2,4211.8,0.3,Bengaluru,COD,2025-03-30
ORD109055,CUST02030,,,12,3961.45,0.11,Nashik,Card,2024-10-02
ORD109056,CUST01782,Phone,Computers,11,1213.6,0.15,Pune,UPI,2024-02-03
ORD109057,CUST01851,Headphones,,12,5379.86,0.23,Mumbai,Card,2024-05-05
ORD109058,CUST02498,,,9,2920.91,0.31,Bengaluru,Card,2024-10-12
ORD109059,CUST01779,Keyboard,Mobile,11,3096.93,0.12,Delhi,UPI,2024-04-23
ORD109060,CUST02381,,Electronics,7,2381.04,0.1,,Card,2024-10-22
ORD109061,CUST01904,Headphones,Electronics,5,2510.05,0.45,Pune,,2025-01-31
ORD109062,CUST02091,Tablet,,1,2573.57,0.42,Mumbai,NetBanking,2025-03-10
ORD109063,CUST00143,Phone,Mobile,5,194.03,0.38,,COD,2025-01-24
ORD109064,CUST00332,Phone,Electronics,1,2886.62,0.38,Nashik,COD,2024-11-07
ORD109065,CUST00997,Mouse,,8,3699.13,0.38,Nashik,,2025-01-09
ORD109066,CUST01419,,Computers,2,1642.02,0.46,Pune,NetBanking,2025-01-05
ORD109067,CUST00054,Headphones,Mobile,7,2344.12,0.42,Nashik,NetBanking,2024-03-31
ORD109068,CUST01330,Mouse,Computers,3,-53.11,0.19,Mumbai,Card,2024-05-04
ORD109069,CUST01446,Keyboard,Mobile,1,4164.13,0.24,Mumbai,COD,2024-01-18
ORD109070,CUST01440,Keyboard,Computers,14,4838.75,0.3,Hyderabad,COD,2024-03-28
ORD109071,CUST02372,Keyboard,Computers,4,2828.08,0.24,Mumbai,COD,2024-08-11
ORD109072,CUST01733,Monitor,Electronics,6,3029.33,0.15,Hyderabad,UPI,2024-12-24
ORD109073,CUST01694,Headphones,Mobile,0,2941.36,0.43,Bengaluru,COD,2024-10-08
ORD109074,CUST00079,Laptop,,6,3623.01,0.4,Nashik,UPI,2024-06-10
ORD109075,CUST00984,Phone,Electronics,1,2876.67,0.19,Bengaluru,,2025-02-08
ORD109076,CUST00864,Laptop,Computers,6,4035.09,0.06,Nashik,UPI,2024-01-28
ORD109077,CUST01587,Keyboard,Computers,3,3530.7,0.0,Hyderabad,,2024-09-17
ORD109078,CUST00471,Tablet,,8,3654.66,0.05,Nashik,,2024-12-27
ORD109079,CUST02121,,,12,3075.93,0.08,Nashik,UPI,2024-12-03
ORD109080,CUST01576,Tablet,Computers,3,3575.56,0.33,Delhi,NetBanking,2024-09-20
ORD109081,CUST01502,Headphones,,7,1353.16,0.11,Bengaluru,Card,2024-08-22
ORD109082,CUST00588,Tablet,Accessories,13,-369.65,0.32,Pune,NetBanking,2025-01-02
ORD109083,CUST01410,Mouse,Electronics,1,,0.16,Bengaluru,,2024-06-10
ORD109084,CUST01905,,Mobile,10,5289.57,0.45,Hyderabad,COD,2024-02-24
ORD109085,CUST00563,,,2,3494.42,0.23,Nashik,NetBanking,2024-10-04
ORD109086,CUST00466,Laptop,,14,3604.93,0.34,Pune,Card,2024-03-27
ORD109087,CUST00598,Tablet,Accessories,13,988.79,0.23,Pune,UPI,2024-11-24
ORD109088,CUST01644,Keyboard,Mobile,-2,3172.51,0.46,Pune,UPI,2024-02-22
ORD109089,CUST00991,Laptop,Accessories,-2,859.1,0.34,Delhi,,2024-11-06
ORD109090,CUST01932,Laptop,Mobile,11,2475.72,0.32,Mumbai,,2025-02-14
ORD109091,CUST02295,Phone,Electronics,-1,2106.73,0.3,Nashik,,2024-05-02
ORD109092,CUST01604,Laptop,,12,3197.66,0.49,Nashik,Card,2024-11-29
ORD109093,CUST00066,Keyboard,Electronics,0,2549.19,0.34,Bengaluru,Card,2025-01-06
ORD109094,CUST00469,Phone,Mobile,10,3840.88,0.38,Pune,NetBanking,2024-12-05
ORD109095,CUST01724,,,-2,,0.04,Delhi,Card,2025-02-13
ORD109096,CUST02333,Keyboard,Accessories,10,4342.89,0.41,,NetBanking,2024-02-10
ORD109097,CUST01631,Monitor,Computers,12,7032.33,0.3,,,2025-03-30
ORD109098,CUST02359,,Accessories,13,1364.78,0.17,,NetBanking,2024-08-03
ORD109099,CUST02356,,Computers,8,1889.96,0.29,Pune,,2024-03-13
ORD109100,CUST00774,Tablet,Accessories,0,1928.46,0.31,Bengaluru,NetBanking,2024-08-22
ORD109101,CUST01136,Monitor,Mobile,5,-406.81,0.13,Mumbai,,2024-03-11
ORD109102,CUST02011,Tablet,Electronics,3,2924.21,0.22,Nashik,COD,2024-08-16
ORD109103,CUST01486,Monitor,Computers,2,2355.08,0.36,Pune,Card,2024-07-14
ORD109104,CUST00131,Laptop,Mobile,12,4230.93,0.11,Nashik,UPI,2025-03-22
ORD109105,CUST00929,Headphones,Electronics,6,3870.72,0.42,Bengaluru,,2024-11-26
ORD109106,CUST00928,Keyboard,Electronics,2,3170.16,0.04,Hyderabad,NetBanking,2024-07-14
ORD109107,CUST02168,Monitor,,7,2906.72,0.29,Mumbai,UPI,2024-08-07
ORD109108,CUST01220,,,3,1660.72,0.19,,Card,2024-07-01
ORD109109,CUST01505,,,8,2795.63,0.03,Delhi,UPI,2024-06-25
ORD109110,CUST00633,Headphones,Computers,1,3073.21,0.39,Mumbai,UPI,2025-04-19
ORD109111,CUST01062,Monitor,Computers,9,2460.23,0.27,Hyderabad,,2024-12-02
ORD109112,CUST01184,,Electronics,3,2470.85,0.36,Delhi,Card,2024-12-25
ORD109113,CUST00288,Tablet,Computers,-2,2712.68,0.19,Pune,NetBanking,2024-05-13
ORD109114,CUST02247,Monitor,Electronics,-1,2816.26,0.43,Hyderabad,NetBanking,2025-04-09
ORD109115,CUST01811,Headphones,Mobile,2,3851.28,0.04,Mumbai,COD,2024-08-22
ORD109116,CUST00527,Monitor,Accessories,13,-1424.49,0.12,Pune,NetBanking,2025-03-12
ORD109117,CUST00916,Laptop,Electronics,9,2920.24,0.4,Mumbai,COD,2024-05-19
ORD109118,CUST01708,Laptop,Electronics,9,2893.43,0.48,Pune,,2025-05-02
ORD109119,CUST01406,Phone,Mobile,8,3773.67,0.42,Bengaluru,Card,2024-09-13
ORD109120,CUST01241,Laptop,,4,2347.43,0.12,Bengaluru,COD,2024-10-11
ORD109121,CUST01110,Mouse,,-1,-643.05,0.17,Delhi,Card,2024-03-30
ORD109122,CUST00798,Phone,,3,-225.51,0.38,Mumbai,UPI,2024-11-23
ORD109123,CUST01523,Monitor,,1,-620.28,0.47,Hyderabad,Card,2024-02-20
ORD109124,CUST00011,Mouse,Electronics,-1,4021.86,0.14,Mumbai,Card,2024-07-04
ORD109125,CUST00832,Keyboard,Electronics,14,343.64,0.19,Hyderabad,Card,2025-04-22
ORD109126,CUST01241,Headphones,Computers,5,4479.7,0.01,Delhi,UPI,2024-10-12
ORD109127,CUST01672,Keyboard,Computers,2,1943.3,0.25,,NetBanking,2024-11-15
ORD109128,CUST02153,Mouse,Accessories,7,2179.25,0.04,Hyderabad,COD,2024-05-01
ORD109129,CUST00690,,Accessories,13,5115.07,0.04,,,2024-06-27
ORD109130,CUST00527,Laptop,,-1,2922.78,0.38,Pune,Card,2024-05-11
ORD109131,CUST01495,Tablet,Computers,4,452.51,0.17,,Card,2024-03-28
ORD109132,CUST00892,Monitor,Electronics,-1,2681.72,0.47,Mumbai,COD,2024-08-05
ORD109133,CUST00386,Phone,Mobile,10,3939.75,0.36,,COD,2024-07-18
ORD109134,CUST01249,,Computers,1,1700.47,0.15,Delhi,,2024-04-04
ORD109135,CUST01777,Tablet,Electronics,13,5234.6,0.34,Delhi,UPI,2024-03-22
ORD109136,CUST00407,,Computers,7,626.87,0.43,,COD,2025-03-20
ORD109137,CUST01676,Tablet,,14,-662.11,0.22,Mumbai,UPI,2024-06-10
ORD109138,CUST00897,Monitor,Computers,11,5114.54,0.28,Nashik,NetBanking,2024-11-10
ORD109139,CUST00710,Laptop,,9,1225.41,0.11,Hyderabad,UPI,2024-10-15
ORD109140,CUST01682,Monitor,,10,1038.54,0.2,Pune,Card,2024-10-22
ORD109141,CUST00917,Headphones,Electronics,5,1747.38,0.29,Nashik,,2024-03-13
ORD109142,CUST02250,Tablet,,14,1040.09,0.31,Nashik,Card,2024-12-05
ORD109143,CUST00416,Headphones,Computers,7,3848.9,0.36,Hyderabad,UPI,2024-10-22
ORD109144,CUST00415,,,10,1802.71,0.48,Pune,,2025-03-06
ORD109145,CUST01471,Headphones,,-1,715.64,0.42,,Card,2024-06-22
ORD109146,CUST01535,Keyboard,Mobile,14,,0.43,Bengaluru,,2024-01-02
ORD109147,CUST00084,,,3,1140.03,0.28,Mumbai,NetBanking,2024-04-16
ORD109148,CUST00166,Laptop,,9,2440.56,0.07,Hyderabad,,2024-06-15
ORD109149,CUST02431,Headphones,,10,1068.43,0.32,Delhi,,2024-01-21
ORD109150,CUST01095,Mouse,Accessories,1,2207.92,0.2,Mumbai,NetBanking,2025-04-06
ORD109151,CUST00809,Headphones,Mobile,12,2244.37,0.02,Nashik,,2024-12-15
ORD109152,CUST01544,Phone,Electronics,13,5297.49,0.1,Hyderabad,,2024-02-11
ORD109153,CUST01816,Keyboard,,12,4267.0,0.38,Bengaluru,,2024-10-28
ORD109154,CUST00992,Mouse,,3,2759.08,0.32,Bengaluru,NetBanking,2024-04-24
ORD109155,CUST01281,Tablet,Mobile,3,2041.81,0.49,Mumbai,NetBanking,2025-01-05
ORD109156,CUST00274,Laptop,Electronics,2,2022.41,0.46,Hyderabad,,2024-01-17
ORD109157,CUST01773,Laptop,Mobile,-1,,0.3,,Card,2024-10-15
ORD109158,CUST01756,Phone,,-1,1240.8,0.08,Nashik,NetBanking,2024-11-26
ORD109159,CUST02373,Tablet,Accessories,2,1936.42,0.17,Pune,UPI,2024-02-11
ORD109160,CUST00891,Headphones,,0,2124.85,0.12,Delhi,Card,2025-05-10
ORD109161,CUST00088,Mouse,,3,2468.77,0.24,Bengaluru,COD,2024-08-16
ORD109162,CUST00707,Phone,Electronics,8,2737.81,0.4,Delhi,,2024-09-20
ORD109163,CUST02397,Mouse,Electronics,2,3590.73,0.41,Nashik,,2024-05-11
ORD109164,CUST00386,Headphones,,11,3884.1,0.09,Mumbai,,2025-05-01
ORD109165,CUST02134,Tablet,Computers,7,3314.48,0.27,Nashik,Card,2024-04-15
ORD109166,CUST02354,Headphones,,0,5116.46,0.34,,NetBanking,2024-05-18
ORD109167,CUST01873,Monitor,Electronics,13,3486.51,0.2,,UPI,2024-05-28
ORD109168,CUST01177,Monitor,,13,2417.14,0.45,Bengaluru,COD,2025-01-22
ORD109169,CUST00439,Headphones,,8,2376.31,0.18,Mumbai,,2024-08-26
ORD109170,CUST02311,Keyboard,Electronics,1,3865.85,0.25,Delhi,Card,2024-08-22
ORD109171,CUST00976,Phone,Accessories,8,2131.84,0.29,Bengaluru,UPI,2024-09-25
ORD109172,CUST00734,Monitor,Accessories,5,3110.23,0.21,Mumbai,NetBanking,2024-10-13
ORD109173,CUST02468,,,13,3258.48,0.48,Mumbai,COD,2025-03-12
ORD109174,CUST00632,Headphones,Accessories,5,-1206.5,0.38,Delhi,,2025-01-22
ORD109175,CUST00992,,,6,260.86,0.41,Hyderabad,NetBanking,2024-09-11
ORD109176,CUST02458,,,11,3809.33,0.38,,Card,2024-09-28
ORD109177,CUST00172,Mouse,Electronics,5,3169.1,0.29,Nashik,,2025-01-05
ORD109178,CUST00003,Phone,,13,-1639.51,0.01,Hyderabad,Card,2024-04-13
ORD109179,CUST01663,Tablet,Accessories,-1,-1565.72,0.38,,NetBanking,2024-02-18
ORD109180,CUST02015,Monitor,Accessories,10,4678.82,0.31,Hyderabad,COD,2024-10-24
ORD109181,CUST01495,Tablet,Mobile,14,3473.32,0.04,Hyderabad,,2024-12-07
ORD109182,CUST01060,Keyboard,Mobile,-2,4568.85,0.06,Hyderabad,,2024-11-07
ORD109183,CUST01054,Phone,Accessories,2,1049.71,0.24,Nashik,,2025-04-22
ORD109184,CUST00380,Phone,,10,1580.97,0.43,Hyderabad,UPI,2024-12-01
ORD109185,CUST01291,Laptop,Computers,3,5229.92,0.28,Nashik,,2025-03-27
ORD109186,CUST02391,Mouse,,7,3118.41,0.46,Bengaluru,UPI,2025-01-04
ORD109187,CUST01592,Keyboard,Mobile,6,2626.41,0.41,Mumbai,NetBanking,2025-05-14
ORD109188,CUST00165,,,3,2259.93,0.32,Pune,,2024-12-10
ORD109189,CUST02389,Keyboard,Mobile,-2,-91.98,0.16,Pune,NetBanking,2024-02-08
ORD109190,CUST01042,Tablet,Electronics,4,4195.72,0.43,Delhi,COD,2024-08-21
ORD109191,CUST01651,Keyboard,Electronics,7,-464.82,0.33,Mumbai,NetBanking,2024-06-21
ORD109192,CUST01207,Mouse,Accessories,9,3484.92,0.28,Bengaluru,COD,2024-10-30
ORD109193,CUST00544,Keyboard,Electronics,12,2624.78,0.25,Mumbai,Card,2024-11-14
ORD109194,CUST02239,Laptop,Electronics,14,2944.2,0.11,Delhi,,2024-01-23
ORD109195,CUST02367,Monitor,Computers,0,1615.58,0.01,Pune,UPI,2024-12-31
ORD109196,CUST02474,Mouse,,12,4689.6,0.36,Bengaluru,Card,2024-10-27
ORD109197,CUST00096,Keyboard,Accessories,-2,1632.39,0.46,Hyderabad,COD,2025-01-20
ORD109198,CUST01301,Headphones,Computers,8,2465.61,0.09,Hyderabad,,2025-04-24
ORD109199,CUST02056,Monitor,Accessories,3,2520.22,0.47,Pune,UPI,2024-01-03
ORD109200,CUST00456,Tablet,,13,2002.52,0.04,Nashik,Card,2024-09-03
ORD109201,CUST01818,,Accessories,9,3109.89,0.28,Delhi,Card,2024-10-03
ORD109202,CUST00272,Phone,,12,3582.67,0.06,Pune,Card,2024-09-20
ORD109203,CUST01031,Mouse,,7,2335.01,0.44,Bengaluru,NetBanking,2025-05-01
ORD109204,CUST00207,Headphones,,9,3442.56,0.05,Mumbai,,2024-01-04
ORD109205,CUST01937,Phone,Electronics,2,3463.31,0.13,Delhi,Card,2024-08-06
ORD109206,CUST01660,Headphones,,9,3096.22,0.4,Pune,Card,2024-02-05
ORD109207,CUST01146,Keyboard,Computers,-2,4761.16,0.34,Nashik,Card,2024-11-07
ORD109208,CUST01056,,Computers,-1,4926.67,0.19,,,2024-08-27
ORD109209,CUST01536,Mouse,Mobile,0,1902.61,0.42,Pune,,2024-04-21
ORD109210,CUST00203,,Computers,9,2049.99,0.32,,Card,2024-11-24
ORD109211,CUST01832,,,11,3539.51,0.13,Hyderabad,UPI,2024-11-23
ORD109212,CUST00442,Tablet,,4,2403.71,0.37,Bengaluru,,2024-03-18
ORD109213,CUST00688,Keyboard,Mobile,1,2965.83,0.17,Nashik,NetBanking,2024-11-04
ORD109214,CUST00832,Phone,Electronics,9,742.06,0.41,Hyderabad,NetBanking,2024-04-22
ORD109215,CUST02386,Tablet,Computers,5,2091.4,0.39,,Card,2024-08-17
ORD109216,CUST01461,,,-2,2624.37,0.15,Nashik,,2024-07-13
ORD109217,CUST01159,Laptop,Mobile,2,1129.0,0.05,,,2025-03-11
ORD109218,CUST00386,Headphones,Computers,-2,21.31,0.41,Delhi,COD,2024-08-24
ORD109219,CUST02041,Laptop,Electronics,12,4413.92,0.18,Bengaluru,COD,2025-01-28
ORD109220,CUST01348,Phone,,10,185.61,0.16,Bengaluru,UPI,2024-08-12
ORD109221,CUST01718,Keyboard,,10,4842.52,0.01,Nashik,UPI,2025-03-12
ORD109222,CUST00679,Tablet,Electronics,1,4194.78,0.36,Mumbai,,2025-01-10
ORD109223,CUST00689,Tablet,Computers,12,2963.17,0.14,Mumbai,,2024-05-25
ORD109224,CUST01568,Tablet,Accessories,9,3177.04,0.22,Delhi,UPI,2025-02-25
ORD109225,CUST01169,Monitor,Computers,5,3620.38,0.45,Delhi,COD,2024-10-09
ORD109226,CUST00892,Headphones,Mobile,13,1875.31,0.06,,,2025-02-17
ORD109227,CUST00952,Monitor,Mobile,9,1942.41,0.02,Delhi,COD,2024-03-14
ORD109228,CUST01254,Mouse,Computers,3,2209.88,0.28,Delhi,Card,2024-10-22
ORD109229,CUST00783,Headphones,,12,3018.02,0.35,Nashik,,2024-04-13
ORD109230,CUST02046,Laptop,Mobile,4,1497.85,0.26,Delhi,Card,2024-05-21
ORD109231,CUST01871,Monitor,Accessories,2,1738.59,0.17,,UPI,2024-06-23
ORD109232,CUST00494,Phone,,12,5503.7,0.18,Hyderabad,COD,2024-07-09
ORD109233,CUST00746,Mouse,Accessories,9,2965.9,0.07,Mumbai,,2025-01-25
ORD109234,CUST02484,Headphones,,8,756.5,0.16,Pune,,2024-05-18
ORD109235,CUST01854,Tablet,Mobile,1,3785.38,0.38,Hyderabad,UPI,2024-06-07
