citric acid,alcohol,volatile acidity,avg_volatile_acidity,Avg_FixedAcidity,Avg_Sulphates,quality
0.34,11.0,0.51,0.52203,8.8278,0.7426200000000001,7
0.1,10.1,0.51,0.52203,8.8278,0.7426200000000001,7
0.55,10.8,0.54,0.52203,8.8278,0.7426200000000001,7
0.58,12.0,0.51,0.52203,8.8278,0.7426200000000001,7
0.44,11.6,0.42,0.52203,8.8278,0.7426200000000001,7
0.75,11.4,0.44,0.52203,8.8278,0.7426200000000001,7
0.1,10.8,0.59,0.52203,8.8278,0.7426200000000001,7
0.04,12.2,0.655,0.52203,8.8278,0.7426200000000001,7
0.59,10.5,0.655,0.52203,8.8278,0.7426200000000001,7
0.73,12.0,0.57,0.52203,8.8278,0.7426200000000001,7
0.45,11.8,0.6,0.52203,8.8278,0.7426200000000001,7
0.08,13.0,0.62,0.52203,8.8278,0.7426200000000001,7
0.76,13.0,0.645,0.52203,8.8278,0.7426200000000001,7
0.4,12.6,0.645,0.52203,8.8278,0.7426200000000001,7
0.33,11.7,0.58,0.52203,8.8278,0.7426200000000001,7
0.0,11.5,0.32,0.52203,8.8278,0.7426200000000001,7
0.0,12.8,0.34,0.52203,8.8278,0.7426200000000001,7
0.39,11.5,0.43,0.52203,8.8278,0.7426200000000001,7
0.45,11.9,0.64,0.52203,8.8278,0.7426200000000001,7
0.36,12.0,0.475,0.52203,8.8278,0.7426200000000001,7
0.28,9.7,0.54,0.52203,8.8278,0.7426200000000001,7
0.14,11.7,0.85,0.52203,8.8278,0.7426200000000001,7
0.47,10.9,0.475,0.52203,8.8278,0.7426200000000001,7
0.02,9.5,0.83,0.52203,8.8278,0.7426200000000001,7
0.46,10.8,0.605,0.52203,8.8278,0.7426200000000001,7
0.09,10.0,0.5,0.52203,8.8278,0.7426200000000001,7
0.32,12.8,0.74,0.52203,8.8278,0.7426200000000001,7
0.39,12.5,0.54,0.52203,8.8278,0.7426200000000001,7
0.51,13.4,0.77,0.52203,8.8278,0.7426200000000001,7
0.06,10.8,0.61,0.52203,8.8278,0.7426200000000001,7
0.45,12.3,0.78,0.52203,8.8278,0.7426200000000001,7
0.29,10.9,0.58,0.52203,8.8278,0.7426200000000001,7
0.0,14.0,0.78,0.52203,8.8278,0.7426200000000001,7
0.01,12.5,0.75,0.52203,8.8278,0.7426200000000001,7
0.37,11.1,0.815,0.52203,8.8278,0.7426200000000001,7
0.46,11.0,0.56,0.52203,8.8278,0.7426200000000001,7
0.47,12.1,0.885,0.52203,8.8278,0.7426200000000001,7
0.5,13.3,0.49,0.52203,8.8278,0.7426200000000001,7
0.48,12.1,0.45,0.52203,8.8278,0.7426200000000001,7
0.34,11.3,0.57,0.52203,8.8278,0.7426200000000001,7
0.58,12.0,0.57,0.52203,8.8278,0.7426200000000001,7
0.34,10.6,0.83,0.52203,8.8278,0.7426200000000001,7
0.45,12.5,0.6,0.52203,8.8278,0.7426200000000001,7
0.47,10.9,0.6,0.52203,8.8278,0.7426200000000001,7
0.5,13.3,0.755,0.52203,8.8278,0.7426200000000001,7
0.38,10.6,0.81,0.52203,8.8278,0.7426200000000001,7
0.3,11.3,0.64,0.52203,8.8278,0.7426200000000001,7
0.66,10.4,0.64,0.52203,8.8278,0.7426200000000001,7
0.0,14.0,0.64,0.52203,8.8278,0.7426200000000001,7
0.32,11.3,0.48,0.52203,8.8278,0.7426200000000001,7
0.01,10.5,0.49,0.52203,8.8278,0.7426200000000001,7
0.53,10.9,0.64,0.52203,8.8278,0.7426200000000001,7
0.16,9.5,0.62,0.52203,8.8278,0.7426200000000001,7
0.12,11.3,0.52,0.52203,8.8278,0.7426200000000001,7
0.49,10.5,0.57,0.52203,8.8278,0.7426200000000001,7
0.34,11.3,0.685,0.52203,8.8278,0.7426200000000001,7
0.0,13.6,0.675,0.52203,8.8278,0.7426200000000001,7
0.59,10.5,0.59,0.52203,8.8278,0.7426200000000001,7
0.57,11.6,0.6,0.52203,8.8278,0.7426200000000001,7
0.44,11.0,0.67,0.52203,8.8278,0.7426200000000001,7
0.41,11.9,0.69,0.52203,8.8278,0.7426200000000001,7
0.52,12.4,0.69,0.52203,8.8278,0.7426200000000001,7
0.52,10.2,0.3,0.52203,8.8278,0.7426200000000001,7
0.53,11.7,0.33,0.52203,8.8278,0.7426200000000001,7
0.76,11.2,0.5,0.52203,8.8278,0.7426200000000001,7
0.53,12.0,0.28,0.52203,8.8278,0.7426200000000001,7
0.53,12.0,0.24,0.52203,8.8278,0.7426200000000001,7
0.4,11.8,0.51,0.52203,8.8278,0.7426200000000001,7
0.34,11.7,0.29,0.52203,8.8278,0.7426200000000001,7
0.3,11.2,0.51,0.52203,8.8278,0.7426200000000001,7
0.66,10.4,0.96,0.52203,8.8278,0.7426200000000001,7
0.11,13.6,0.47,0.52203,8.8278,0.7426200000000001,7
0.07,11.2,0.24,0.52203,8.8278,0.7426200000000001,7
0.49,10.7,0.57,0.52203,8.8278,0.7426200000000001,7
0.01,12.5,0.32,0.52203,8.8278,0.7426200000000001,7
0.0,11.5,0.58,0.52203,8.8278,0.7426200000000001,7
0.5,11.6,0.32,0.52203,8.8278,0.7426200000000001,7
0.32,12.8,0.34,0.52203,8.8278,0.7426200000000001,7
0.0,14.0,0.53,0.52203,8.8278,0.7426200000000001,7
0.0,11.5,0.64,0.52203,8.8278,0.7426200000000001,7
0.42,10.8,0.53,0.52203,8.8278,0.7426200000000001,7
0.01,11.0,0.4,0.52203,8.8278,0.7426200000000001,7
0.45,12.5,0.54,0.52203,8.8278,0.7426200000000001,7
0.47,10.3,0.53,0.52203,8.8278,0.7426200000000001,7
0.34,11.3,0.26,0.52203,8.8278,0.7426200000000001,7
0.46,10.8,0.26,0.52203,8.8278,0.7426200000000001,7
0.28,11.7,0.23,0.52203,8.8278,0.7426200000000001,7
0.0,12.9,0.41,0.52203,8.8278,0.7426200000000001,7
0.33,12.1,0.64,0.52203,8.8278,0.7426200000000001,7
0.33,11.7,0.18,0.52203,8.8278,0.7426200000000001,7
0.02,11.7,0.41,0.52203,8.8278,0.7426200000000001,7
0.01,11.0,0.43,0.52203,8.8278,0.7426200000000001,7
0.43,11.2,0.44,0.52203,8.8278,0.7426200000000001,7
0.18,12.9,0.4,0.52203,8.8278,0.7426200000000001,7
0.46,11.8,0.54,0.52203,8.8278,0.7426200000000001,7
0.18,12.9,0.54,0.52203,8.8278,0.7426200000000001,7
0.38,10.6,0.38,0.52203,8.8278,0.7426200000000001,7
0.45,11.8,0.915,0.52203,8.8278,0.7426200000000001,7
0.44,10.8,0.59,0.52203,8.8278,0.7426200000000001,7
0.53,12.0,0.67,0.52203,8.8278,0.7426200000000001,7
0.37,11.1,0.37,0.52203,8.8278,0.7426200000000001,7
0.38,12.0,0.785,0.52203,8.8278,0.7426200000000001,7
0.0,12.9,0.63,0.52203,8.8278,0.7426200000000001,7
0.36,11.0,0.58,0.52203,8.8278,0.7426200000000001,7
0.66,10.0,0.67,0.52203,8.8278,0.7426200000000001,7
0.47,10.9,0.785,0.52203,8.8278,0.7426200000000001,7
0.58,12.0,0.63,0.52203,8.8278,0.7426200000000001,7
0.38,12.1,0.67,0.52203,8.8278,0.7426200000000001,7
0.32,11.3,0.58,0.52203,8.8278,0.7426200000000001,7
0.41,10.9,0.38,0.52203,8.8278,0.7426200000000001,7
0.58,10.5,0.37,0.52203,8.8278,0.7426200000000001,7
0.64,11.8,0.32,0.52203,8.8278,0.7426200000000001,7
0.28,11.7,0.58,0.52203,8.8278,0.7426200000000001,7
0.34,11.7,0.49,0.52203,8.8278,0.7426200000000001,7
0.39,11.5,0.45,0.52203,8.8278,0.7426200000000001,7
0.33,12.1,0.9,0.52203,8.8278,0.7426200000000001,7
0.01,10.5,0.54,0.52203,8.8278,0.7426200000000001,7
0.54,9.9,0.49,0.52203,8.8278,0.7426200000000001,7
0.49,9.9,0.29,0.52203,8.8278,0.7426200000000001,7
0.5,11.6,0.2,0.52203,8.8278,0.7426200000000001,7
0.55,10.8,0.42,0.52203,8.8278,0.7426200000000001,7
0.54,9.8,0.785,0.52203,8.8278,0.7426200000000001,7
0.49,12.0,0.64,0.52203,8.8278,0.7426200000000001,7
0.56,10.5,0.63,0.52203,8.8278,0.7426200000000001,7
0.48,12.2,0.59,0.52203,8.8278,0.7426200000000001,7
0.46,10.8,0.59,0.52203,8.8278,0.7426200000000001,7
0.57,11.1,0.48,0.52203,8.8278,0.7426200000000001,7
0.57,11.6,1.04,0.52203,8.8278,0.7426200000000001,7
0.32,11.3,0.48,0.52203,8.8278,0.7426200000000001,7
0.5,11.6,0.98,0.52203,8.8278,0.7426200000000001,7
0.64,11.8,0.69,0.52203,8.8278,0.7426200000000001,7
0.4,11.2,0.7,0.52203,8.8278,0.7426200000000001,7
0.0,13.6,0.35,0.52203,8.8278,0.7426200000000001,7
0.16,10.5,0.6,0.52203,8.8278,0.7426200000000001,7
0.68,12.3,0.5,0.52203,8.8278,0.7426200000000001,7
0.74,10.8,0.47,0.52203,8.8278,0.7426200000000001,7
0.35,11.3,0.5,0.52203,8.8278,0.7426200000000001,7
0.49,12.5,0.47,0.52203,8.8278,0.7426200000000001,7
0.27,12.3,0.875,0.52203,8.8278,0.7426200000000001,7
0.36,11.0,0.28,0.52203,8.8278,0.7426200000000001,7
0.49,11.6,0.62,0.52203,8.8278,0.7426200000000001,7
0.54,9.9,0.28,0.52203,8.8278,0.7426200000000001,7
0.45,12.3,0.58,0.52203,8.8278,0.7426200000000001,7
0.0,10.0,0.33,0.52203,8.8278,0.7426200000000001,7
0.42,11.1,0.91,0.52203,8.8278,0.7426200000000001,7
0.52,10.2,0.655,0.52203,8.8278,0.7426200000000001,7
0.3,11.5,0.68,0.52203,8.8278,0.7426200000000001,7
0.0,12.9,0.64,0.52203,8.8278,0.7426200000000001,7
0.0,13.6,0.54,0.52203,8.8278,0.7426200000000001,7
0.38,12.0,0.57,0.52203,8.8278,0.7426200000000001,7
0.33,11.8,0.22,0.52203,8.8278,0.7426200000000001,7
0.08,12.5,0.54,0.52203,8.8278,0.7426200000000001,7
0.68,9.9,0.65,0.52203,8.8278,0.7426200000000001,7
0.4,11.2,0.54,0.52203,8.8278,0.7426200000000001,7
0.4,12.8,0.31,0.52203,8.8278,0.7426200000000001,7
0.41,11.7,0.43,0.52203,8.8278,0.7426200000000001,7
0.66,11.7,0.54,0.52203,8.8278,0.7426200000000001,7
0.54,9.9,0.74,0.52203,8.8278,0.7426200000000001,7
0.34,10.6,0.895,0.52203,8.8278,0.7426200000000001,7
0.66,10.8,0.74,0.52203,8.8278,0.7426200000000001,7
0.24,10.0,0.725,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.82,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.585,0.5264,7.7543999999999995,0.59272,4
0.04,9.7,0.44,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.38,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.76,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.81,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.38,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.27,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.18,0.5264,7.7543999999999995,0.59272,4
0.44,9.9,0.36,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.69,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.79,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.56,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.84,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.84,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.32,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.53,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.47,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.7,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.53,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.48,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.32,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.48,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.42,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.48,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.47,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.53,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.29,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.69,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.44,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.705,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.53,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.39,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.56,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.55,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.53,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.58,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.64,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.39,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.25,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.855,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.44,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.37,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.63,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.57,0.5264,7.7543999999999995,0.59272,4
0.5,10.4,0.6,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.4,0.5264,7.7543999999999995,0.59272,4
0.07,10.9,0.36,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.68,0.5264,7.7543999999999995,0.59272,4
0.07,10.9,0.67,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.68,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.735,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.855,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.56,0.5264,7.7543999999999995,0.59272,4
0.04,9.7,0.88,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.855,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.63,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.6,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.6,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.6,0.5264,7.7543999999999995,0.59272,4
0.5,10.4,0.695,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.695,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.695,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.67,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.16,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.695,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.56,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.51,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.36,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.38,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.69,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.58,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.31,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.3,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.7,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.67,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.56,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.35,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.56,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.715,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.46,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.32,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.39,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.31,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.61,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.66,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.725,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.55,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.74,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.51,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.62,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.6,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.55,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.51,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.645,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.31,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.54,10.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.5,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.37,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.19,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.26,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.22,11.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.22,11.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.01,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.4,12.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,10.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,10.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.9,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.06,11.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.32,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.02,9.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.7,0.52,0.5264,7.7543999999999995,0.59272,4
0.04,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.05,0.52,0.5264,7.7543999999999995,0.59272,4
0.1,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.36,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.24,10.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.09,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,10.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.27,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.3,9.3,0.52,0.5264,7.7543999999999995,0.59272,4
0.48,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.2,9.05,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
0.05,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
1.0,9.4,0.52,0.5264,7.7543999999999995,0.59272,4
0.03,11.2,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,11.5,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.15,13.1,0.52,0.5264,7.7543999999999995,0.59272,4
0.0,9.8,0.52,0.5264,7.7543999999999995,0.59272,4
0.08,11.0,0.52,0.5264,7.7543999999999995,0.59272,4
0.49,9.6,0.52,0.5264,7.7543999999999995,0.59272,4
