tenure,Services,gender_Male,MultipleLines_No,MultipleLines_No phone service,OnlineSecurity_No,OnlineSecurity_No internet service
23,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
16,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
27,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
42,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
61,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
33,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
12,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
50,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
42,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
29,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
28,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
16,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
9,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
62,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
34,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
64,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
30,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
3,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
53,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
28,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
26,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
5,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
54,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
61,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
7,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
5,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
18,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
55,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
58,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
56,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
71,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
4,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
67,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
17,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
41,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
5,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
66,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
14,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
55,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
34,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
38,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
8,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
51,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
67,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
70,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
56,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
25,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
46,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
52,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
68,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
37,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
22,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
47,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
2,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
8,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
23,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
33,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
47,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
19,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
60,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
24,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
33,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
68,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
49,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
21,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
15,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
4,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
8,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
49,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
50,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
18,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
26,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
62,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
4,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
56,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
53,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
9,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
36,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
56,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
40,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
38,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
49,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
55,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
58,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
18,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
8,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
3,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
6,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
12,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
57,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
10,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
35,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
52,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
52,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
54,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
50,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
31,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
70,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
62,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
38,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
4,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
12,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
51,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
34,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
67,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
6,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
50,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
68,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
24,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
35,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
31,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
43,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
41,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
68,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
22,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
18,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
57,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
45,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
28,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
61,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
29,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
19,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
35,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
33,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
13,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
32,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
49,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
66,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
23,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
70,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
4,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
23,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
24,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
63,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
47,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
51,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
6,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
61,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
26,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
45,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
59,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
17,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
63,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
12,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
28,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
66,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
59,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
63,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
49,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
31,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
32,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
52,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
54,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
6,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
17,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
68,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
50,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
37,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
36,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
24,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
14,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
2,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
10,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
24,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
4,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
42,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
9,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
14,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
65,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
64,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
30,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
51,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
4,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
65,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
53,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
4,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
36,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
13,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
14,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
10,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
5,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
5,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
36,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
67,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
47,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
54,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
63,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
62,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
62,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
56,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
37,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
0,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
45,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
49,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
48,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
50,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
10,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
35,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
24,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
41,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
1,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
47,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
36,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
5,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
61,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
61,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
50,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
55,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
23,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
45,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
11,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
5,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
41,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
51,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
66,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
5,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
29,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
29,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
52,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
67,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
70,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
52,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
36,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
10,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
31,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
24,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
56,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
27,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
7,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
28,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
27,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
35,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
4,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
33,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
29,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
14,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
34,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
64,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
24,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
41,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
23,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
45,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
70,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
41,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
42,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
16,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
17,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
46,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
3,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
3,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
57,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
14,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
34,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
11,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
61,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
23,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
4,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
10,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
67,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
11,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
8,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
5,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
9,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
66,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
3,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
60,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
12,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
64,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
31,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
17,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
26,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
29,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
27,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
23,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
3,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
30,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
17,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
2,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
40,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
31,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
50,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
12,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
10,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
12,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
29,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
62,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
41,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
51,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
3,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
27,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
3,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
67,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
27,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
58,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
35,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
67,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
20,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
35,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
13,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
6,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
56,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
68,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
15,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
11,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
22,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
72,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
62,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
1,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
40,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
61,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
71,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
45,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
56,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
26,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
39,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
63,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
44,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
67,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
69,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
3,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
70,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
71,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
18,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
52,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
2,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
60,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
65,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
59,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
35,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
39,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
31,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
41,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
36,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
20,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
65,Phone_Fiber,1.0,0.0,0.0,0.0,1.0
28,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
6,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
4,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
59,Phone_Fiber,0.0,0.0,0.0,0.0,0.0
72,Phone_Fiber,1.0,0.0,0.0,0.0,0.0
43,Phone_Fiber,1.0,0.0,0.0,1.0,0.0
12,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
20,Phone_Fiber,0.0,0.0,0.0,0.0,1.0
8,Phone_Fiber,0.0,0.0,0.0,1.0,0.0
